title,authors,publication_date,first_seen_date,relevance_decision,relevance_score,tags,sources,url,doi,arxiv_id,publication_year,publication_date_precision,publication_date_source,publication_date_confidence,effective_sort_date,publication_status,quality_status,quality_rationale,quality_uncertainty,quality_full_text_assessed,quality_score,quality_recommendation,quality_confidence,quality_assessment_scope,quality_paper_type,quality_assessment_version,quality_rubric_version,quality_assessor_type,quality_assessor_model,quality_assessed_at,quality_summary,quality_strengths,quality_concerns,quality_missing_information,quality_score_cap,quality_score_cap_reason,combined_rank_score,quality_downranked,quality_suppressed,latest_revision_date,source_updated_date,first_seen_at
Deep Academic Survey: Stateful Agentic Closed-Loop Paradigm for Academic Survey Automation,"Z. Xu, Zhucun Xue, Teng Hu, Yabiao Wang, Yong Liu, Jiangning Zhang",2026-08-18,2026-08-19,maybe,45,citation-grounding,openalex; arxiv,https://doi.org/10.48550/arxiv.2608.18034,10.48550/arxiv.2608.18034,2608.18034,2026,day,openalex,medium,2026-08-18,preprint,not_assessed,Scientific quality has not been assessed under the manuscript evidence gate.,Legacy assessment retained; manuscript review is required before promotion.,False,77,uncertain,low,title_and_abstract,survey_or_review,quality-v1,scholarly-rubric-v1,deterministic,,2026-08-22T07:03:02+00:00,"The available evidence is mixed or incomplete. Automated score 77/100, low confidence, based on title and abstract.","The contribution is stated explicitly.; The available text identifies data or a benchmark used by the work.; A baseline or comparison system is described.; User, expert, operational, or deployment evidence is described.",,No reproducible review or selection methodology was detected.,,,0.4500,False,False,,2026-08-21,2026-08-19 07:08:37
TP-Agent: A LLM Agent for Frontier Theoretical Physics Research,Peng Wang,2026-08-18,2026-08-20,maybe,45,research-adjacent,openalex,https://doi.org/10.5281/zenodo.21998391,10.5281/zenodo.21998391,,2026,day,openalex,medium,2026-08-18,repository_only,not_assessed,Scientific quality has not been assessed under the manuscript evidence gate.,Legacy assessment retained; manuscript review is required before promotion.,False,78,uncertain,low,title_and_abstract,empirical_research,quality-v1,scholarly-rubric-v1,deterministic,,2026-08-21T07:11:28+00:00,"The available evidence is mixed or incomplete. Automated score 78/100, low confidence, based on title and abstract.",The contribution is stated explicitly.; The available text identifies data or a benchmark used by the work.,,"No suitable baseline comparison was detected in the available text.; No quantitative, user, expert, or operational evaluation was detected in the available text.",,,0.4500,False,False,,2026-08-19,2026-08-20 07:10:00
Foundation Agents Meet Agentic Deep Research: Evidence-Grounded Clinical Code Forecasting,"Junda Wang, Meysam Ghaffari, Akshat Choube, Mohsen Sharifi Renani, Hong Yu, Carlos Morato",2026-08-17,2026-08-19,maybe,51,citation-grounding,openalex; arxiv,https://doi.org/10.48550/arxiv.2608.17075,10.48550/arxiv.2608.17075,2608.17075,2026,day,openalex,medium,2026-08-17,preprint,not_assessed,Scientific quality has not been assessed under the manuscript evidence gate.,Legacy assessment retained; manuscript review is required before promotion.,False,78,uncertain,low,title_and_abstract,empirical_research,quality-v1,scholarly-rubric-v1,deterministic,,2026-08-22T07:03:02+00:00,"The available evidence is mixed or incomplete. Automated score 78/100, low confidence, based on title and abstract.",The contribution is stated explicitly.; A baseline or comparison system is described.; Quantitative evaluation signals were detected.,,,,,0.5100,False,False,,2026-08-21,2026-08-19 07:08:37
"ScienceFlow: A long-horizon agent for ML research, scientific discovery and beyond","Mingming Zhao, Jiqian Dong, Kangping Xu, Zadid Hasan, Chengrui Fan, Shan Jiang, Shuai Mao, Ting Lingya, Linyi Zou, Tailin Zhou, Yun Hin Chan, Wenkai Zhang, Zhanhong Zhou, Guowei Huang, Hongliang Li, Wenjing Cun, Zhitang Chen, Mingxuan Yuan, Yanhui Geng",2026-08-14,2026-08-17,maybe,55,web-research,openalex; arxiv,https://doi.org/10.48550/arxiv.2608.14354,10.48550/arxiv.2608.14354,2608.14354,2026,day,openalex,medium,2026-08-14,preprint,not_assessed,Scientific quality has not yet been assessed.,Manuscript evidence has not been reviewed.,False,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.5500,False,False,,2026-08-18,2026-08-17 07:19:41
How Do Agents Fail on AutoResearch: End-to-End Diagnostic Evaluation on 100 Real-World Frontier Research Tasks,"Yanlin Fei, Nazhou Liu, Xinmiao Yu, Shaolong Chen, Lei Li, Rahul Thapa, Madalina Ciobanu, Qingqing Mao, Ritankar Das",2026-08-14,2026-08-18,maybe,51,web-research,arxiv,https://arxiv.org/abs/2608.14905v2,,2608.14905,2026,day,arxiv,high,2026-08-14,preprint,not_assessed,Scientific quality has not been assessed under the manuscript evidence gate.,Legacy assessment retained; manuscript review is required before promotion.,False,55,uncertain,medium,partial_full_text,empirical_research,quality-v1,scholarly-rubric-v1,deterministic,,2026-08-18T07:08:31+00:00,"The available evidence is mixed or incomplete. Automated score 55/100, medium confidence, based on partial full text.","The contribution is stated explicitly.; Quantitative evaluation signals were detected.; Limitations or threats to validity are acknowledged.; Code, data, or research artifacts are described as available.",,"No suitable baseline comparison was detected in the available text.; Extraction was limited to 120000 characters.; Section headings could not be detected reliably; beginning, middle, and end passages were selected.",,,0.5100,False,False,2026-08-19,2026-08-19,2026-08-18 07:08:02
WANDR: A Benchmark for Wide and Deep Research,"Vitaliy Polshkov, Marcin Pitera, Jeremy Yang, Kirill Priemko, Maksim Gaiduk, Aleksandr Nikolenko, Denis Bykov, Clare Southern, Denis Yarats, Jerry Ma",2026-08-14,2026-08-18,maybe,45,benchmark,openalex; arxiv,https://doi.org/10.48550/arxiv.2608.14747,10.48550/arxiv.2608.14747,2608.14747,2026,day,openalex,medium,2026-08-14,preprint,not_assessed,Scientific quality has not been assessed under the manuscript evidence gate.,Legacy assessment retained; manuscript review is required before promotion.,False,43,uncertain,low,title_and_abstract,survey_or_review,quality-v1,scholarly-rubric-v1,deterministic,,2026-08-20T07:10:16+00:00,"The available evidence is mixed or incomplete. Automated score 43/100, low confidence, based on title and abstract.","The available text identifies data or a benchmark used by the work.; Quantitative evaluation signals were detected.; Code, data, or research artifacts are described as available.",,No reproducible review or selection methodology was detected.,,,0.4500,False,False,,2026-08-19,2026-08-18 07:07:59
AQuA: Recursively Self-Improving Quantitative Trading Research Agents,"Jiacheng Guo, Suozhi Huang, Yunlong Gao, Zihao Li, Jian Ge, Xu Kuang, Mengdi Wang",2026-08-13,2026-08-14,maybe,51,research-memory,openalex; arxiv,https://arxiv.org/abs/2608.12841,10.48550/arxiv.2608.12841,2608.12841,2026,day,openalex,medium,2026-08-13,preprint,not_assessed,Scientific quality has not been assessed under the manuscript evidence gate.,Legacy assessment retained; manuscript review is required before promotion.,False,53,weak,medium,partial_full_text,empirical_research,quality-v1,scholarly-rubric-v1,deterministic,,2026-08-18T07:08:35+00:00,"The available evidence suggests weak or incomplete scholarly validation. Automated score 53/100, medium confidence, based on partial full text.",The contribution is stated explicitly.; The available text identifies data or a benchmark used by the work.; Quantitative evaluation signals were detected.,Comparative claims were detected without a suitable baseline in the available text.,"No suitable baseline comparison was detected in the available text.; Section headings could not be detected reliably; beginning, middle, and end passages were selected.",54,Comparative claims were detected without a suitable baseline.,0.5100,False,False,,2026-08-18,2026-08-14 07:54:27
Comparative benchmarking of AI research agents for omics data interpretation,"N. V. Basov, Yosef K. Tirta, Zihan Li, Huan Zhou, Kiryl D. Piatkevich",2026-08-12,2026-08-14,maybe,51,deep-research-agents,openalex,https://doi.org/10.21203/rs.3.rs-10437888/v1,10.21203/rs.3.rs-10437888/v1,,2026,day,openalex,medium,2026-08-12,preprint,not_assessed,Scientific quality has not been assessed under the manuscript evidence gate.,Legacy assessment retained; manuscript review is required before promotion.,False,49,weak,medium,partial_full_text,survey_or_review,quality-v1,scholarly-rubric-v1,deterministic,,2026-08-14T07:54:55+00:00,"The available evidence suggests weak or incomplete scholarly validation. Automated score 49/100, medium confidence, based on partial full text.","The available text identifies data or a benchmark used by the work.; Dataset documentation, quality control, licensing, or ethics is discussed.",,No reproducible review or selection methodology was detected.,,,0.5100,False,False,,2026-08-13,2026-08-14 07:54:34
Scaling Automatic Research Agents via World Models,"Xiyuan Yang, Sheikh Sarwar, Jingru Cheng, Zhan Shi, Duanshun Li, Huiyuan Chen, Haiyang Zhang, Chenlei Guo, Jingrui He, Zhenyu Liao",2026-08-12,2026-08-19,maybe,51,web-research,openalex; arxiv,https://arxiv.org/abs/2608.12564,10.48550/arxiv.2608.12564,2608.12564,2026,day,openalex,medium,2026-08-12,preprint,not_assessed,Scientific quality has not been assessed under the manuscript evidence gate.,Legacy assessment retained; manuscript review is required before promotion.,False,45,weak,medium,partial_full_text,empirical_research,quality-v1,scholarly-rubric-v1,deterministic,,2026-08-19T07:09:07+00:00,"The available evidence suggests weak or incomplete scholarly validation. Automated score 45/100, medium confidence, based on partial full text.",The contribution is stated explicitly.,Comparative claims were detected without a suitable baseline in the available text.,"No suitable baseline comparison was detected in the available text.; No quantitative, user, expert, or operational evaluation was detected in the available text.; Section headings could not be detected reliably; beginning, middle, and end passages were selected.",49,No meaningful evaluation or suitable comparison was detected for the central systems/method claim.,0.5100,False,False,,2026-08-18,2026-08-19 07:08:46
Agent Skills Can Be Harmful: An Empirical Study of Skill-Induced Failures in LLM Agents,"Gen Dong, Yanjie Gao, Liqun Li, Tianyin Xu, Yu Hua, Fan Yang",2026-08-12,2026-08-18,maybe,45,research-adjacent,openalex; arxiv,https://arxiv.org/abs/2608.11888,10.48550/arxiv.2608.11888,2608.11888,2026,day,openalex,medium,2026-08-12,preprint,not_assessed,Scientific quality has not been assessed under the manuscript evidence gate.,Legacy assessment retained; manuscript review is required before promotion.,False,54,weak,medium,partial_full_text,empirical_research,quality-v1,scholarly-rubric-v1,deterministic,,2026-08-18T07:08:34+00:00,"The available evidence suggests weak or incomplete scholarly validation. Automated score 54/100, medium confidence, based on partial full text.",The contribution is stated explicitly.; The available text identifies data or a benchmark used by the work.; Quantitative evaluation signals were detected.,Comparative claims were detected without a suitable baseline in the available text.,No suitable baseline comparison was detected in the available text.,54,Comparative claims were detected without a suitable baseline.,0.4500,False,False,,2026-08-16,2026-08-18 07:08:09
Automated Medical Literature Summarization Using Workflow Automation and Large Language Models: A Proof-of-concept Study,"Alaukik Goyal, Deepak E Chiradoni, Ramapriya Kalkunte",2026-08-10,2026-08-12,maybe,51,literature-review,openalex,https://doi.org/10.5005/ijaim-11066-0005,10.5005/ijaim-11066-0005,,2026,day,openalex,medium,2026-08-10,unknown,not_assessed,Scientific quality has not been assessed under the manuscript evidence gate.,Legacy assessment retained; manuscript review is required before promotion.,False,43,uncertain,low,title_and_abstract,survey_or_review,quality-v1,scholarly-rubric-v1,deterministic,,2026-08-12T09:39:13+00:00,"The available evidence is mixed or incomplete. Automated score 43/100, low confidence, based on title and abstract.",A baseline or comparison system is described.; Formal definitions or proof-oriented evidence is present.,The available results appear to demonstrate functionality rather than comparative effectiveness.,No reproducible review or selection methodology was detected.,,,0.5100,False,False,,2026-08-12,2026-08-12 09:37:27
Beyond the Capability Boundary: Zeroth-Order Optimization for Self-Evolving LLM Agents,"Bingzhen Liu, Xiaomeng Fan, Yuwei Wu, Zhi Gao, Mingyang Gao, Chuanhao Li, Yunde Jia",2026-08-10,2026-08-11,maybe,45,research-adjacent,openalex; arxiv,https://arxiv.org/abs/2608.09292,10.48550/arxiv.2608.09292,2608.09292,2026,day,openalex,medium,2026-08-10,preprint,not_assessed,Scientific quality has not been assessed under the manuscript evidence gate.,Legacy assessment retained; manuscript review is required before promotion.,False,53,weak,medium,partial_full_text,empirical_research,quality-v1,scholarly-rubric-v1,deterministic,,2026-08-15T07:00:43+00:00,"The available evidence suggests weak or incomplete scholarly validation. Automated score 53/100, medium confidence, based on partial full text.","The contribution is stated explicitly.; Quantitative evaluation signals were detected.; Limitations or threats to validity are acknowledged.; Code, data, or research artifacts are described as available.",Comparative claims were detected without a suitable baseline in the available text.,No suitable baseline comparison was detected in the available text.,54,Comparative claims were detected without a suitable baseline.,0.4500,False,False,,2026-08-14,2026-08-11 07:40:45
A Taxonomy of Failure Modes in Autonomous Agentic Systems,Sahir Maharaj,2026-08-08,2026-08-10,maybe,51,citation-grounding,openalex,https://doi.org/10.5281/zenodo.21855012,10.5281/zenodo.21855012,,2026,day,openalex,medium,2026-08-08,repository_only,not_assessed,Scientific quality has not been assessed under the manuscript evidence gate.,Legacy assessment retained; manuscript review is required before promotion.,False,78,uncertain,low,title_and_abstract,unclear,quality-v1,scholarly-rubric-v1,deterministic,,2026-08-10T08:10:32+00:00,"The available evidence is mixed or incomplete. Automated score 78/100, low confidence, based on title and abstract.",The contribution is stated explicitly.,,,,,0.5100,False,False,,2026-08-09,2026-08-10 08:10:20
Molecular Autonomous Scientist: A Closed-Loop AI-Driven Framework for Chemical Discovery,Jincheng Zhang,2026-08-08,2026-08-10,maybe,51,hypothesis-experiment,openalex,https://doi.org/10.5281/zenodo.21845250,10.5281/zenodo.21845250,,2026,day,openalex,medium,2026-08-08,repository_only,not_assessed,Scientific quality has not been assessed under the manuscript evidence gate.,Legacy assessment retained; manuscript review is required before promotion.,False,78,uncertain,low,title_and_abstract,empirical_research,quality-v1,scholarly-rubric-v1,deterministic,,2026-08-10T08:10:32+00:00,"The available evidence is mixed or incomplete. Automated score 78/100, low confidence, based on title and abstract.",The contribution is stated explicitly.; Limitations or threats to validity are acknowledged.,,"No suitable baseline comparison was detected in the available text.; No quantitative, user, expert, or operational evaluation was detected in the available text.",,,0.5100,False,False,,2026-08-09,2026-08-10 08:10:20
Differentiated memory and scientific cognition in AI research agents,"Diego F. Cuadros, Abdoul-Aziz Maiga, Sid Thatham, Alvaro Ortiz, Margaret Powers-Fletcher, Ming Tang",2026-08-05,2026-08-07,maybe,51,deep-research-agents,openalex,https://doi.org/10.3389/fdata.2026.1916523,10.3389/fdata.2026.1916523,,2026,day,openalex,medium,2026-08-05,peer_reviewed,not_assessed,Scientific quality has not been assessed under the manuscript evidence gate.,Legacy assessment retained; manuscript review is required before promotion.,False,51,weak,medium,partial_full_text,survey_or_review,quality-v1,scholarly-rubric-v1,deterministic,,2026-08-07T07:45:16+00:00,"The available evidence suggests weak or incomplete scholarly validation. Automated score 51/100, medium confidence, based on partial full text.","The contribution is stated explicitly.; Dataset documentation, quality control, licensing, or ethics is discussed.",Comparative claims were detected without a suitable baseline in the available text.,"No reproducible review or selection methodology was detected.; Section headings could not be detected reliably; beginning, middle, and end passages were selected.",,,0.5100,False,False,,2026-08-06,2026-08-07 07:44:52
FinanceHarness: Autonomous Financial Deep Research Framework,"Yijia Xiao, Rujun Han, Yanfei Chen, Zifeng Wang, Ke Jiang, Zhongying CuiZhu, Vishy Tirumalashetty, Wei Wang, Burak Göktürk, Tomas Pfister, Chen‐Yu Lee",2026-07-30,2026-07-31,maybe,51,benchmark,openalex; arxiv,https://arxiv.org/abs/2607.27853,10.48550/arxiv.2607.27853,2607.27853,2026,day,openalex,medium,2026-07-30,preprint,not_assessed,Scientific quality has not yet been assessed.,Manuscript evidence has not been reviewed.,False,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.5100,False,False,,2026-08-05,2026-07-31 09:19:19
A Unified Framework for Human–AI Collaboration in Security Operations Centers with Trusted Autonomy,"Ahmad Mohsin, Helge Janicke, Ahmed Ibrahim, Iqbal H. Sarker, Seyit Camtepe",2026-07-30,2026-08-02,maybe,45,research-adjacent,openalex; arxiv,https://doi.org/10.1145/3837073,10.1145/3837073,2505.23397,2026,day,openalex,medium,2026-07-30,peer_reviewed,not_assessed,Scientific quality has not been assessed under the manuscript evidence gate.,Legacy assessment retained; manuscript review is required before promotion.,False,64,uncertain,medium,partial_full_text,position_or_conceptual,quality-v1,scholarly-rubric-v1,deterministic,,2026-08-05T09:09:36+00:00,"The available evidence is mixed or incomplete. Automated score 64/100, medium confidence, based on partial full text.","The contribution is stated explicitly.; User, expert, operational, or deployment evidence is described.; Limitations or threats to validity are acknowledged.",,,,,0.4500,False,False,,2026-08-05,2026-08-02 08:39:27
Baikal: Structured Search for Deep Research over Data Lakes,"Dhruv Agarwal, Rishitha Guttapalle Mohan, Aarti Kumari, Ashi Sinha, Athulya Anil, Kavitha Srinivas, Horst Samulowitz, Andrew McCallum",2026-07-30,2026-07-31,maybe,45,research-adjacent,openalex; arxiv,https://arxiv.org/abs/2607.27726,10.48550/arxiv.2607.27726,2607.27726,2026,day,openalex,medium,2026-07-30,preprint,not_assessed,Scientific quality has not yet been assessed.,Manuscript evidence has not been reviewed.,False,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-08-05,2026-07-31 09:19:19
The Agentic Memory Dilemma: Designing the First True Working Memory System for AI Agents,Aakash Bhattacharya,2026-07-29,2026-08-03,maybe,45,research-adjacent,openalex,https://doi.org/10.5281/zenodo.21660775,10.5281/zenodo.21660775,,2026,day,openalex,medium,2026-07-29,repository_only,not_assessed,Scientific quality has not yet been assessed.,Manuscript evidence has not been reviewed.,False,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-08-02,2026-08-03 10:09:06
An Extension to BigCodeBench for Task Characterization and LLM-based Agent Evaluation,"Inês Barata, Naghmeh Ivaki, Luis Macedo",2026-07-28,2026-07-30,maybe,45,research-adjacent,openalex,https://doi.org/10.5281/zenodo.21632193,10.5281/zenodo.21632193,,2026,day,openalex,medium,2026-07-28,repository_only,not_assessed,Scientific quality has not yet been assessed.,Manuscript evidence has not been reviewed.,False,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-07-29,2026-07-30 09:05:22
A Systematic Literature Review on Automated Program Repair using Large Language Models,"Fatmaelzahra Hamdi, Ramadan Moawad, Amr Mansour Mohsen",2026-07-24,2026-07-26,maybe,45,research-adjacent,openalex,https://doi.org/10.3897/jucs.171035,10.3897/jucs.171035,,2026,day,openalex,medium,2026-07-24,peer_reviewed,not_assessed,Scientific quality has not yet been assessed.,Manuscript evidence has not been reviewed.,False,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-07-30,2026-07-26 08:41:55
WorldCupArena: Fine-Grained Evaluation of Language Models and Deep-Research Agents on Football Forecasting,"Zhaokai Wang, Tianlin Gui, Jiayuan Rao, Shangzhe Di, Yihong Tang, D Liang",2026-07-20,2026-07-21,maybe,45,benchmark,openalex; arxiv,https://arxiv.org/abs/2607.18084,10.48550/arxiv.2607.18084,2607.18084,2026,day,openalex,medium,2026-07-20,preprint,not_assessed,Scientific quality has not yet been assessed.,Manuscript evidence has not been reviewed.,False,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-07-24,2026-07-21 08:48:33
Auto Research for Materials: Auditable AI-Scientist Workflows with Held-Out Transfer,"Jingjie Ning, Xiaochuan Li, Shanshan Zhong, Ji Zeng, Guolin Ke",2026-07-19,2026-07-21,maybe,51,deep-research-agents,openalex; arxiv,https://arxiv.org/abs/2607.17100,10.48550/arxiv.2607.17100,2607.17100,2026,day,openalex,medium,2026-07-19,preprint,not_assessed,Scientific quality has not yet been assessed.,Manuscript evidence has not been reviewed.,False,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.5100,False,False,,2026-07-23,2026-07-21 08:48:39
"Autonomous AI Teaching Assistants for Digital Education: Architecture, Applications, Challenges, and Future Directions","Sanikommu Srinivasu, P Nageshwar, A Innareddy, Devireddy Shailaja, P Jagadeesh",2026-07-17,2026-07-24,maybe,45,research-adjacent,openalex,https://doi.org/10.36948/ijfmr.2026.v08i04.83959,10.36948/ijfmr.2026.v08i04.83959,,2026,day,openalex,medium,2026-07-17,peer_reviewed,not_assessed,Scientific quality has not yet been assessed.,Manuscript evidence has not been reviewed.,False,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-07-19,2026-07-24 08:47:00
Understanding the Evolving Threat Landscape of Generative and Agentic Artificial Intelligence,Hitesh Mohapatra,2026-07-17,2026-07-24,maybe,45,research-adjacent,openalex,https://doi.org/10.4018/979-8-2600-0368-8.ch002,10.4018/979-8-2600-0368-8.ch002,,2026,day,openalex,medium,2026-07-17,unknown,not_assessed,Scientific quality has not yet been assessed.,Manuscript evidence has not been reviewed.,False,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-07-19,2026-07-24 08:47:00
Autonomous LLM Agents in Financial Markets — Systematic Review,Huda Aldhahi,2026-07-16,2026-07-18,maybe,45,research-adjacent,openalex,https://osf.io/wq58y,10.17605/osf.io/wq58y,,2026,day,openalex,medium,2026-07-16,repository_only,not_assessed,Scientific quality has not yet been assessed.,Manuscript evidence has not been reviewed.,False,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-07-20,2026-07-18 08:12:18
Can Induced Emotion Bias LLM Behaviors in Sequential Decision Making?,"Minh Khoi Ho, Zihao Zhu, Runchuan Zhu, Levina Li, Zhiwen Fan, Zhangyang Wang, Junyuan Hong",2026-07-14,2026-07-15,maybe,45,research-adjacent,arxiv,https://arxiv.org/abs/2607.12631v1,,2607.12631,2026,day,arxiv,high,2026-07-14,preprint,not_assessed,Scientific quality has not yet been assessed.,Manuscript evidence has not been reviewed.,False,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-07-14,2026-07-14,2026-07-15 08:38:26
Agent Hacks Agent: Autoresearch for Production-Agent Red-Teaming,"Xutao Mao, Xiang Zheng, Cong Wang",2026-07-13,2026-07-14,maybe,55,web-research,openalex; arxiv,https://arxiv.org/abs/2607.11698,,2607.11698,2026,day,openalex,medium,2026-07-13,preprint,not_assessed,Scientific quality has not yet been assessed.,Manuscript evidence has not been reviewed.,False,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.5500,False,False,,2026-07-17,2026-07-14 08:37:26
An Agentic AI Scientific Community for Automated Neural Operator Discovery,"Luis Loo, Ulisses Braga-Neto",2026-07-13,2026-07-15,maybe,45,research-adjacent,arxiv,https://arxiv.org/abs/2607.12122v1,,2607.12122,2026,day,arxiv,high,2026-07-13,preprint,not_assessed,Scientific quality has not yet been assessed.,Manuscript evidence has not been reviewed.,False,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-07-13,2026-07-13,2026-07-15 08:38:26
State-Aware Runtime for Long-Horizon LLM Agents: A Conceptual Framework and Research Agenda,Xiwei Chen,2026-07-11,2026-07-15,maybe,45,research-adjacent,openalex,https://doi.org/10.33774/coe-2026-vt9t2-v2,10.33774/coe-2026-vt9t2-v2,,2026,day,openalex,medium,2026-07-11,preprint,not_assessed,Scientific quality has not yet been assessed.,Manuscript evidence has not been reviewed.,False,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-07-14,2026-07-15 08:38:32
MANILA26: SIGIR 2026 Tutorial on Information Retrieval for Climate Change Impact,"Maarten de Rijke, Flora D. Salim",2026-07-10,2026-07-14,maybe,55,literature-review,openalex,https://doi.org/10.1145/3805712.3808642,10.1145/3805712.3808642,,2026,day,openalex,medium,2026-07-10,unknown,not_assessed,Scientific quality has not yet been assessed.,Manuscript evidence has not been reviewed.,False,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.5500,False,False,,2026-07-14,2026-07-14 16:44:54
DeepResearch-9K: A Challenging Benchmark Dataset of Deep-Research Agent,"Tongzhou Wu, Yue Wang, Xinyu Ma, Xiuqiang He, S Q Wang, Dawei Yin, X Zhao",2026-07-10,2026-07-14,maybe,51,benchmark,openalex; arxiv,https://doi.org/10.1145/3805712.3808597,10.1145/3805712.3808597,2603.01152,2026,day,openalex,medium,2026-07-10,preprint,not_assessed,Scientific quality has not yet been assessed.,Manuscript evidence has not been reviewed.,False,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.5100,False,False,,2026-07-14,2026-07-14 16:44:51
Towards Knowledgeable Deep Research: Framework and Benchmark,"Wenxuan Liu, Zixuan Li, Long Bai, Chunmao Zhang, Fenghui Zhang, Zhuo Chen, Wei Li, Yuxin Zuo, Fei Wang, Bingbing Xu, Xuhui Jiang, Jin Zhang, Xiaolong Jin, Jiafeng Guo, Tat‐Seng Chua, Xueqi Cheng",2026-07-10,2026-07-14,maybe,45,research-adjacent,openalex,https://doi.org/10.1145/3805712.3809617,10.1145/3805712.3809617,,2026,day,openalex,medium,2026-07-10,unknown,not_assessed,Scientific quality has not yet been assessed.,Manuscript evidence has not been reviewed.,False,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-07-14,2026-07-14 16:44:51
WebSwarm: Recursive Multi-Agent Orchestration for Deep-and-Wide Web Search,"Xiaoshuai Song, Liancheng Zhang, Kangzhi Zhao, Yutao Zhu, Zhongyuan Wang, Guanting Dong, Jinghan Yang, Han Li, Kun Gai, Ji-Rong Wen, Zhicheng Dou",2026-07-09,2026-07-14,maybe,51,citation-grounding,openalex; arxiv,https://arxiv.org/abs/2607.08662,10.48550/arxiv.2607.08662,2607.08662,2026,day,openalex,medium,2026-07-09,preprint,not_assessed,Scientific quality has not yet been assessed.,Manuscript evidence has not been reviewed.,False,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.5100,False,False,,2026-07-12,2026-07-14 16:44:42
AI-POWERED AUTONOMOUS FREIGHT DISPATCHING SYSTEM USING LARGE LANGUAGE MODELS AND MULTI-AGENT ARCHITECTURE,"Sardorbek Sherdullaev, Worldly Knowledge Publishing Centre",2026-07-08,2026-07-15,maybe,45,research-adjacent,openalex,https://doi.org/10.5281/zenodo.21252806,10.5281/zenodo.21252806,,2026,day,openalex,medium,2026-07-08,repository_only,not_assessed,Scientific quality has not yet been assessed.,Manuscript evidence has not been reviewed.,False,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-07-09,2026-07-15 08:38:33
pesobreiro/algo-autoresearch-paper: v1.0.0 – Initial release accompanying MDPI Forecasting submission,Pedro Sobreiro,2026-07-03,2026-07-07,maybe,55,web-research,openalex,https://github.com/pesobreiro/algo-autoresearch-paper/tree/v1.0.0,10.5281/zenodo.21160588,,2026,day,openalex,medium,2026-07-03,repository_only,not_assessed,Scientific quality has not yet been assessed.,Manuscript evidence has not been reviewed.,False,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.5500,False,False,,2026-07-06,2026-07-07 10:10:46
pesobreiro/algo-autoresearch-paper: algo-autoresearch-paper v1.0.1,Pedro Sobreiro,2026-07-03,2026-07-07,maybe,51,web-research,openalex,https://doi.org/10.5281/zenodo.21176309,10.5281/zenodo.21176309,,2026,day,openalex,medium,2026-07-03,repository_only,not_assessed,Scientific quality has not yet been assessed.,Manuscript evidence has not been reviewed.,False,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.5100,False,False,,2026-07-04,2026-07-07 10:10:46
pesobreiro/algo-autoresearch-paper: v1.0.3,Pedro Sobreiro,2026-07-03,2026-07-07,maybe,51,web-research,openalex,https://github.com/pesobreiro/algo-autoresearch-paper/tree/v1.0.3,10.5281/zenodo.21179879,,2026,day,openalex,medium,2026-07-03,repository_only,not_assessed,Scientific quality has not yet been assessed.,Manuscript evidence has not been reviewed.,False,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.5100,False,False,,2026-07-06,2026-07-07 10:10:46
Automating Content Analysis With Multiple LLM Agents: Impacts of Agent Attributes and Human–AI Collaboration,"Xinyan Zhao, Chengshuai Zhao, Mordecai Mengesteab, Chau-Wai Wong, Mengqi Zhan, Zhen Tan, T Donna Chen",2026-07-03,2026-07-06,maybe,45,research-adjacent,openalex,https://doi.org/10.1177/08944393261465001,10.1177/08944393261465001,,2026,day,openalex,medium,2026-07-03,peer_reviewed,not_assessed,Scientific quality has not yet been assessed.,Manuscript evidence has not been reviewed.,False,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-07-05,2026-07-06 11:15:40
